업체명,업종,주소,전화번호,평점,리뷰수,연락상태,나우링크URL,네이버플레이스URL,수집일시
"디딤스터디카페 워크라운지 부산시청점",스터디카페,"부산광역시 연제구 중앙대로 1039 3층",,,,pending,https://www.nowlink.kr/store/study_cafe-부산-14,https://map.naver.com/v5/search/%EB%94%94%EB%94%A4%3Cb%3E%EC%8A%A4%ED%84%B0%EB%94%94%EC%B9%B4%ED%8E%98%3C%2Fb%3E%20%EC%9B%8C%ED%81%AC%EB%9D%BC%EC%9A%B4%EC%A7%80%20%3Cb%3E%EB%B6%80%EC%82%B0%3C%2Fb%3E%EC%8B%9C%EC%B2%AD%EC%A0%90,2026-04-27T01:58:53.136Z
"원씽스터디카페 미남역점",스터디카페,"부산광역시 동래구 아시아드대로 225 5층",,,,pending,https://www.nowlink.kr/store/study_cafe-부산-15,https://blog.naver.com/onethingstudy_minam,2026-04-27T01:58:53.136Z
"굿올데이즈카페",스터디카페,"부산광역시 중구 중앙대로41번길 5 굿올데이즈카페",,,,pending,https://www.nowlink.kr/store/study_cafe-부산-16,https://www.instagram.com/goodoldays_cafe,2026-04-27T01:58:53.136Z
"디딤스터디카페 워크라운지 사직역점",스터디카페,"부산광역시 동래구 아시아드대로 149-1 지하1층",,,,pending,https://www.nowlink.kr/store/study_cafe-부산-17,https://map.naver.com/v5/search/%EB%94%94%EB%94%A4%3Cb%3E%EC%8A%A4%ED%84%B0%EB%94%94%EC%B9%B4%ED%8E%98%3C%2Fb%3E%20%EC%9B%8C%ED%81%AC%EB%9D%BC%EC%9A%B4%EC%A7%80%20%EC%82%AC%EC%A7%81%EC%97%AD%EC%A0%90,2026-04-27T01:58:53.136Z
"디딤스터디카페 워크라운지 서면점",스터디카페,"부산광역시 부산진구 중앙대로666번길 17 5층",,,,pending,https://www.nowlink.kr/store/study_cafe-부산-18,https://map.naver.com/v5/search/%EB%94%94%EB%94%A4%3Cb%3E%EC%8A%A4%ED%84%B0%EB%94%94%EC%B9%B4%ED%8E%98%3C%2Fb%3E%20%EC%9B%8C%ED%81%AC%EB%9D%BC%EC%9A%B4%EC%A7%80%20%EC%84%9C%EB%A9%B4%EC%A0%90,2026-04-27T01:58:53.136Z
"디딤스터디카페 워크라운지 부산시청점",스터디카페,"부산광역시 연제구 중앙대로 1039 3층",,,,pending,https://www.nowlink.kr/store/study_cafe-부산-19,https://map.naver.com/v5/search/%EB%94%94%EB%94%A4%3Cb%3E%EC%8A%A4%ED%84%B0%EB%94%94%EC%B9%B4%ED%8E%98%3C%2Fb%3E%20%EC%9B%8C%ED%81%AC%EB%9D%BC%EC%9A%B4%EC%A7%80%20%3Cb%3E%EB%B6%80%EC%82%B0%3C%2Fb%3E%EC%8B%9C%EC%B2%AD%EC%A0%90,2026-04-27T01:58:53.136Z
"원씽스터디카페 미남역점",스터디카페,"부산광역시 동래구 아시아드대로 225 5층",,,,pending,https://www.nowlink.kr/store/study_cafe-부산-20,https://blog.naver.com/onethingstudy_minam,2026-04-27T01:58:53.136Z
"굿올데이즈카페",스터디카페,"부산광역시 중구 중앙대로41번길 5 굿올데이즈카페",,,,pending,https://www.nowlink.kr/store/study_cafe-부산-21,https://www.instagram.com/goodoldays_cafe,2026-04-27T01:58:53.136Z
"디딤스터디카페 워크라운지 사직역점",스터디카페,"부산광역시 동래구 아시아드대로 149-1 지하1층",,,,pending,https://www.nowlink.kr/store/study_cafe-부산-22,https://map.naver.com/v5/search/%EB%94%94%EB%94%A4%3Cb%3E%EC%8A%A4%ED%84%B0%EB%94%94%EC%B9%B4%ED%8E%98%3C%2Fb%3E%20%EC%9B%8C%ED%81%AC%EB%9D%BC%EC%9A%B4%EC%A7%80%20%EC%82%AC%EC%A7%81%EC%97%AD%EC%A0%90,2026-04-27T01:58:53.136Z
"디딤스터디카페 워크라운지 서면점",스터디카페,"부산광역시 부산진구 중앙대로666번길 17 5층",,,,pending,https://www.nowlink.kr/store/study_cafe-부산-23,https://map.naver.com/v5/search/%EB%94%94%EB%94%A4%3Cb%3E%EC%8A%A4%ED%84%B0%EB%94%94%EC%B9%B4%ED%8E%98%3C%2Fb%3E%20%EC%9B%8C%ED%81%AC%EB%9D%BC%EC%9A%B4%EC%A7%80%20%EC%84%9C%EB%A9%B4%EC%A0%90,2026-04-27T01:58:53.136Z
"디딤스터디카페 워크라운지 부산시청점",스터디카페,"부산광역시 연제구 중앙대로 1039 3층",,,,pending,https://www.nowlink.kr/store/study_cafe-부산-24,https://map.naver.com/v5/search/%EB%94%94%EB%94%A4%3Cb%3E%EC%8A%A4%ED%84%B0%EB%94%94%EC%B9%B4%ED%8E%98%3C%2Fb%3E%20%EC%9B%8C%ED%81%AC%EB%9D%BC%EC%9A%B4%EC%A7%80%20%3Cb%3E%EB%B6%80%EC%82%B0%3C%2Fb%3E%EC%8B%9C%EC%B2%AD%EC%A0%90,2026-04-27T01:58:53.136Z
"원씽스터디카페 미남역점",스터디카페,"부산광역시 동래구 아시아드대로 225 5층",,,,pending,https://www.nowlink.kr/store/study_cafe-부산-25,https://blog.naver.com/onethingstudy_minam,2026-04-27T01:58:53.136Z
"로웰클래스스터디카페 청라점",스터디카페,"인천광역시 서구 청라라임로 65 8층 801호",,,,pending,https://www.nowlink.kr/store/study_cafe-인천-1,https://www.instagram.com/rowell-studycafe-cheongla,2026-04-27T01:58:54.190Z
"컨센터블 스터디룸&amp;카페 운서역점",스터디카페,"인천광역시 중구 영종대로 90 202호",,,,pending,https://www.nowlink.kr/store/study_cafe-인천-2,https://concentable.notion.site/925af37613624bde93f84e858c157b6b?source=copy_link,2026-04-27T01:58:54.190Z
"화이트펜슬 스터디카페 인천송도점",스터디카페,"인천광역시 연수구 인천타워대로54번길 9 503호",,,,pending,https://www.nowlink.kr/store/study_cafe-인천-3,https://www.instagram.com/wpsongdo,2026-04-27T01:58:54.190Z
"화이트펜슬스터디카페 인천간석역점 더 라운지",스터디카페,"인천광역시 남동구 석정로 516 M타워 2동 5층",,,,pending,https://www.nowlink.kr/store/study_cafe-인천-4,https://www.instagram.com/whitepencil_ganseok,2026-04-27T01:58:54.190Z
"토즈스터디카페 송도신도시2센터",스터디카페,"인천광역시 연수구 신송로 154 제니스 건물 3층",,,,pending,https://www.nowlink.kr/store/study_cafe-인천-5,https://map.naver.com/v5/search/%ED%86%A0%EC%A6%88%3Cb%3E%EC%8A%A4%ED%84%B0%EB%94%94%EC%B9%B4%ED%8E%98%3C%2Fb%3E%20%EC%86%A1%EB%8F%84%EC%8B%A0%EB%8F%84%EC%8B%9C2%EC%84%BC%ED%84%B0,2026-04-27T01:58:54.190Z
"로웰클래스스터디카페 청라점",스터디카페,"인천광역시 서구 청라라임로 65 8층 801호",,,,pending,https://www.nowlink.kr/store/study_cafe-인천-6,https://www.instagram.com/rowell-studycafe-cheongla,2026-04-27T01:58:54.190Z
"컨센터블 스터디룸&amp;카페 운서역점",스터디카페,"인천광역시 중구 영종대로 90 202호",,,,pending,https://www.nowlink.kr/store/study_cafe-인천-7,https://concentable.notion.site/925af37613624bde93f84e858c157b6b?source=copy_link,2026-04-27T01:58:54.190Z
"화이트펜슬 스터디카페 인천송도점",스터디카페,"인천광역시 연수구 인천타워대로54번길 9 503호",,,,pending,https://www.nowlink.kr/store/study_cafe-인천-8,https://www.instagram.com/wpsongdo,2026-04-27T01:58:54.190Z
"화이트펜슬스터디카페 인천간석역점 더 라운지",스터디카페,"인천광역시 남동구 석정로 516 M타워 2동 5층",,,,pending,https://www.nowlink.kr/store/study_cafe-인천-9,https://www.instagram.com/whitepencil_ganseok,2026-04-27T01:58:54.190Z
"토즈스터디카페 송도신도시2센터",스터디카페,"인천광역시 연수구 신송로 154 제니스 건물 3층",,,,pending,https://www.nowlink.kr/store/study_cafe-인천-10,https://map.naver.com/v5/search/%ED%86%A0%EC%A6%88%3Cb%3E%EC%8A%A4%ED%84%B0%EB%94%94%EC%B9%B4%ED%8E%98%3C%2Fb%3E%20%EC%86%A1%EB%8F%84%EC%8B%A0%EB%8F%84%EC%8B%9C2%EC%84%BC%ED%84%B0,2026-04-27T01:58:54.190Z
"로웰클래스스터디카페 청라점",스터디카페,"인천광역시 서구 청라라임로 65 8층 801호",,,,pending,https://www.nowlink.kr/store/study_cafe-인천-11,https://www.instagram.com/rowell-studycafe-cheongla,2026-04-27T01:58:54.190Z
"컨센터블 스터디룸&amp;카페 운서역점",스터디카페,"인천광역시 중구 영종대로 90 202호",,,,pending,https://www.nowlink.kr/store/study_cafe-인천-12,https://concentable.notion.site/925af37613624bde93f84e858c157b6b?source=copy_link,2026-04-27T01:58:54.190Z
"화이트펜슬 스터디카페 인천송도점",스터디카페,"인천광역시 연수구 인천타워대로54번길 9 503호",,,,pending,https://www.nowlink.kr/store/study_cafe-인천-13,https://www.instagram.com/wpsongdo,2026-04-27T01:58:54.190Z
"화이트펜슬스터디카페 인천간석역점 더 라운지",스터디카페,"인천광역시 남동구 석정로 516 M타워 2동 5층",,,,pending,https://www.nowlink.kr/store/study_cafe-인천-14,https://www.instagram.com/whitepencil_ganseok,2026-04-27T01:58:54.190Z
"토즈스터디카페 송도신도시2센터",스터디카페,"인천광역시 연수구 신송로 154 제니스 건물 3층",,,,pending,https://www.nowlink.kr/store/study_cafe-인천-15,https://map.naver.com/v5/search/%ED%86%A0%EC%A6%88%3Cb%3E%EC%8A%A4%ED%84%B0%EB%94%94%EC%B9%B4%ED%8E%98%3C%2Fb%3E%20%EC%86%A1%EB%8F%84%EC%8B%A0%EB%8F%84%EC%8B%9C2%EC%84%BC%ED%84%B0,2026-04-27T01:58:54.190Z
"로웰클래스스터디카페 청라점",스터디카페,"인천광역시 서구 청라라임로 65 8층 801호",,,,pending,https://www.nowlink.kr/store/study_cafe-인천-16,https://www.instagram.com/rowell-studycafe-cheongla,2026-04-27T01:58:54.190Z
"컨센터블 스터디룸&amp;카페 운서역점",스터디카페,"인천광역시 중구 영종대로 90 202호",,,,pending,https://www.nowlink.kr/store/study_cafe-인천-17,https://concentable.notion.site/925af37613624bde93f84e858c157b6b?source=copy_link,2026-04-27T01:58:54.190Z
"화이트펜슬 스터디카페 인천송도점",스터디카페,"인천광역시 연수구 인천타워대로54번길 9 503호",,,,pending,https://www.nowlink.kr/store/study_cafe-인천-18,https://www.instagram.com/wpsongdo,2026-04-27T01:58:54.190Z
"화이트펜슬스터디카페 인천간석역점 더 라운지",스터디카페,"인천광역시 남동구 석정로 516 M타워 2동 5층",,,,pending,https://www.nowlink.kr/store/study_cafe-인천-19,https://www.instagram.com/whitepencil_ganseok,2026-04-27T01:58:54.190Z
"토즈스터디카페 송도신도시2센터",스터디카페,"인천광역시 연수구 신송로 154 제니스 건물 3층",,,,pending,https://www.nowlink.kr/store/study_cafe-인천-20,https://map.naver.com/v5/search/%ED%86%A0%EC%A6%88%3Cb%3E%EC%8A%A4%ED%84%B0%EB%94%94%EC%B9%B4%ED%8E%98%3C%2Fb%3E%20%EC%86%A1%EB%8F%84%EC%8B%A0%EB%8F%84%EC%8B%9C2%EC%84%BC%ED%84%B0,2026-04-27T01:58:54.190Z
"로웰클래스스터디카페 청라점",스터디카페,"인천광역시 서구 청라라임로 65 8층 801호",,,,pending,https://www.nowlink.kr/store/study_cafe-인천-21,https://www.instagram.com/rowell-studycafe-cheongla,2026-04-27T01:58:54.190Z
"컨센터블 스터디룸&amp;카페 운서역점",스터디카페,"인천광역시 중구 영종대로 90 202호",,,,pending,https://www.nowlink.kr/store/study_cafe-인천-22,https://concentable.notion.site/925af37613624bde93f84e858c157b6b?source=copy_link,2026-04-27T01:58:54.190Z
"화이트펜슬 스터디카페 인천송도점",스터디카페,"인천광역시 연수구 인천타워대로54번길 9 503호",,,,pending,https://www.nowlink.kr/store/study_cafe-인천-23,https://www.instagram.com/wpsongdo,2026-04-27T01:58:54.190Z
"화이트펜슬스터디카페 인천간석역점 더 라운지",스터디카페,"인천광역시 남동구 석정로 516 M타워 2동 5층",,,,pending,https://www.nowlink.kr/store/study_cafe-인천-24,https://www.instagram.com/whitepencil_ganseok,2026-04-27T01:58:54.190Z
"토즈스터디카페 송도신도시2센터",스터디카페,"인천광역시 연수구 신송로 154 제니스 건물 3층",,,,pending,https://www.nowlink.kr/store/study_cafe-인천-25,https://map.naver.com/v5/search/%ED%86%A0%EC%A6%88%3Cb%3E%EC%8A%A4%ED%84%B0%EB%94%94%EC%B9%B4%ED%8E%98%3C%2Fb%3E%20%EC%86%A1%EB%8F%84%EC%8B%A0%EB%8F%84%EC%8B%9C2%EC%84%BC%ED%84%B0,2026-04-27T01:58:54.190Z
"에이바우트커피 대구복현점",스터디카페,"대구광역시 북구 동북로 288 1층",,,,pending,https://www.nowlink.kr/store/study_cafe-대구-1,https://map.naver.com/v5/search/%EC%97%90%EC%9D%B4%EB%B0%94%EC%9A%B0%ED%8A%B8%EC%BB%A4%ED%94%BC%20%3Cb%3E%EB%8C%80%EA%B5%AC%3C%2Fb%3E%EB%B3%B5%ED%98%84%EC%A0%90,2026-04-27T01:58:55.263Z
"카지트",스터디카페,"대구광역시 북구 대학로 117 2층",,,,pending,https://www.nowlink.kr/store/study_cafe-대구-2,https://www.instagram.com/cazit_/,2026-04-27T01:58:55.263Z
"인더가든",스터디카페,"대구광역시 중구 달구벌대로 2109-20 1층 카페 인더가든",,,,pending,https://www.nowlink.kr/store/study_cafe-대구-3,https://map.naver.com/v5/search/%EC%9D%B8%EB%8D%94%EA%B0%80%EB%93%A0,2026-04-27T01:58:55.263Z
"아이원유학스터디",스터디카페,"대구광역시 중구 국채보상로 582 미도빌딩 12층",,,,pending,https://www.nowlink.kr/store/study_cafe-대구-4,https://blog.naver.com/iwonstudy,2026-04-27T01:58:55.263Z
"디딤스터디카페 봉덕센터",스터디카페,"대구광역시 남구 신촌길 10 2층",,,,pending,https://www.nowlink.kr/store/study_cafe-대구-5,https://blog.naver.com/yh100485,2026-04-27T01:58:55.263Z
"에이바우트커피 대구복현점",스터디카페,"대구광역시 북구 동북로 288 1층",,,,pending,https://www.nowlink.kr/store/study_cafe-대구-6,https://map.naver.com/v5/search/%EC%97%90%EC%9D%B4%EB%B0%94%EC%9A%B0%ED%8A%B8%EC%BB%A4%ED%94%BC%20%3Cb%3E%EB%8C%80%EA%B5%AC%3C%2Fb%3E%EB%B3%B5%ED%98%84%EC%A0%90,2026-04-27T01:58:55.263Z
"카지트",스터디카페,"대구광역시 북구 대학로 117 2층",,,,pending,https://www.nowlink.kr/store/study_cafe-대구-7,https://www.instagram.com/cazit_/,2026-04-27T01:58:55.263Z
"인더가든",스터디카페,"대구광역시 중구 달구벌대로 2109-20 1층 카페 인더가든",,,,pending,https://www.nowlink.kr/store/study_cafe-대구-8,https://map.naver.com/v5/search/%EC%9D%B8%EB%8D%94%EA%B0%80%EB%93%A0,2026-04-27T01:58:55.263Z
"아이원유학스터디",스터디카페,"대구광역시 중구 국채보상로 582 미도빌딩 12층",,,,pending,https://www.nowlink.kr/store/study_cafe-대구-9,https://blog.naver.com/iwonstudy,2026-04-27T01:58:55.263Z
"디딤스터디카페 봉덕센터",스터디카페,"대구광역시 남구 신촌길 10 2층",,,,pending,https://www.nowlink.kr/store/study_cafe-대구-10,https://blog.naver.com/yh100485,2026-04-27T01:58:55.263Z
"에이바우트커피 대구복현점",스터디카페,"대구광역시 북구 동북로 288 1층",,,,pending,https://www.nowlink.kr/store/study_cafe-대구-11,https://map.naver.com/v5/search/%EC%97%90%EC%9D%B4%EB%B0%94%EC%9A%B0%ED%8A%B8%EC%BB%A4%ED%94%BC%20%3Cb%3E%EB%8C%80%EA%B5%AC%3C%2Fb%3E%EB%B3%B5%ED%98%84%EC%A0%90,2026-04-27T01:58:55.263Z
"카지트",스터디카페,"대구광역시 북구 대학로 117 2층",,,,pending,https://www.nowlink.kr/store/study_cafe-대구-12,https://www.instagram.com/cazit_/,2026-04-27T01:58:55.263Z
"인더가든",스터디카페,"대구광역시 중구 달구벌대로 2109-20 1층 카페 인더가든",,,,pending,https://www.nowlink.kr/store/study_cafe-대구-13,https://map.naver.com/v5/search/%EC%9D%B8%EB%8D%94%EA%B0%80%EB%93%A0,2026-04-27T01:58:55.263Z
"아이원유학스터디",스터디카페,"대구광역시 중구 국채보상로 582 미도빌딩 12층",,,,pending,https://www.nowlink.kr/store/study_cafe-대구-14,https://blog.naver.com/iwonstudy,2026-04-27T01:58:55.263Z
"디딤스터디카페 봉덕센터",스터디카페,"대구광역시 남구 신촌길 10 2층",,,,pending,https://www.nowlink.kr/store/study_cafe-대구-15,https://blog.naver.com/yh100485,2026-04-27T01:58:55.263Z
"에이바우트커피 대구복현점",스터디카페,"대구광역시 북구 동북로 288 1층",,,,pending,https://www.nowlink.kr/store/study_cafe-대구-16,https://map.naver.com/v5/search/%EC%97%90%EC%9D%B4%EB%B0%94%EC%9A%B0%ED%8A%B8%EC%BB%A4%ED%94%BC%20%3Cb%3E%EB%8C%80%EA%B5%AC%3C%2Fb%3E%EB%B3%B5%ED%98%84%EC%A0%90,2026-04-27T01:58:55.263Z
"카지트",스터디카페,"대구광역시 북구 대학로 117 2층",,,,pending,https://www.nowlink.kr/store/study_cafe-대구-17,https://www.instagram.com/cazit_/,2026-04-27T01:58:55.263Z
"인더가든",스터디카페,"대구광역시 중구 달구벌대로 2109-20 1층 카페 인더가든",,,,pending,https://www.nowlink.kr/store/study_cafe-대구-18,https://map.naver.com/v5/search/%EC%9D%B8%EB%8D%94%EA%B0%80%EB%93%A0,2026-04-27T01:58:55.263Z
"아이원유학스터디",스터디카페,"대구광역시 중구 국채보상로 582 미도빌딩 12층",,,,pending,https://www.nowlink.kr/store/study_cafe-대구-19,https://blog.naver.com/iwonstudy,2026-04-27T01:58:55.263Z
"디딤스터디카페 봉덕센터",스터디카페,"대구광역시 남구 신촌길 10 2층",,,,pending,https://www.nowlink.kr/store/study_cafe-대구-20,https://blog.naver.com/yh100485,2026-04-27T01:58:55.263Z
"에이바우트커피 대구복현점",스터디카페,"대구광역시 북구 동북로 288 1층",,,,pending,https://www.nowlink.kr/store/study_cafe-대구-21,https://map.naver.com/v5/search/%EC%97%90%EC%9D%B4%EB%B0%94%EC%9A%B0%ED%8A%B8%EC%BB%A4%ED%94%BC%20%3Cb%3E%EB%8C%80%EA%B5%AC%3C%2Fb%3E%EB%B3%B5%ED%98%84%EC%A0%90,2026-04-27T01:58:55.263Z
"카지트",스터디카페,"대구광역시 북구 대학로 117 2층",,,,pending,https://www.nowlink.kr/store/study_cafe-대구-22,https://www.instagram.com/cazit_/,2026-04-27T01:58:55.263Z
"인더가든",스터디카페,"대구광역시 중구 달구벌대로 2109-20 1층 카페 인더가든",,,,pending,https://www.nowlink.kr/store/study_cafe-대구-23,https://map.naver.com/v5/search/%EC%9D%B8%EB%8D%94%EA%B0%80%EB%93%A0,2026-04-27T01:58:55.263Z
"아이원유학스터디",스터디카페,"대구광역시 중구 국채보상로 582 미도빌딩 12층",,,,pending,https://www.nowlink.kr/store/study_cafe-대구-24,https://blog.naver.com/iwonstudy,2026-04-27T01:58:55.263Z
"디딤스터디카페 봉덕센터",스터디카페,"대구광역시 남구 신촌길 10 2층",,,,pending,https://www.nowlink.kr/store/study_cafe-대구-25,https://blog.naver.com/yh100485,2026-04-27T01:58:55.263Z
"시간과공간",스터디카페,"대전광역시 동구 대학로50번길 12 1층 일부, 4층",,,,pending,https://www.nowlink.kr/store/study_cafe-대전-1,https://www.instagram.com/,2026-04-27T01:58:56.331Z
"만점24스터디카페 청솔점",스터디카페,"대전광역시 서구 둔산로 220",,,,pending,https://www.nowlink.kr/store/study_cafe-대전-2,https://map.naver.com/v5/search/%EB%A7%8C%EC%A0%9024%3Cb%3E%EC%8A%A4%ED%84%B0%EB%94%94%EC%B9%B4%ED%8E%98%3C%2Fb%3E%20%EC%B2%AD%EC%86%94%EC%A0%90,2026-04-27T01:58:56.331Z
"그로잉스터디카페 대전충남대점",스터디카페,"대전광역시 유성구 대학로 11 2층 2호",,,,pending,https://www.nowlink.kr/store/study_cafe-대전-3,http://instagram.com/growingstudy/,2026-04-27T01:58:56.331Z
"인비트윈스터디카페",스터디카페,"대전광역시 서구 문정로90번길 19 3층",,,,pending,https://www.nowlink.kr/store/study_cafe-대전-4,https://blog.naver.com/inbetween_study,2026-04-27T01:58:56.331Z
